subject_ID,p_duration,p_country,p_languages,p_age,p_gender,p_race,p_parent,p_inj_experienced,condition,rating,injury,character,race,age,gender,,,,,,,,,
8h,517,Mexico,Spanish,19,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue",8,5,bee sting,sydney,w,c,f,,,,,,,,,
8h,517,Mexico,Spanish,19,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue",8,2,paper cut,david,w,a,m,,,,,,,,,
8h,517,Mexico,Spanish,19,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue",8,7,broken arm,kyle,w,c,m,,,,,,,,,
8h,517,Mexico,Spanish,19,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue",8,4,soup,marissa,b,a,f,,,,,,,,,
8h,517,Mexico,Spanish,19,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue",8,5,stomach ache,jessica,b,c,f,,,,,,,,,
8h,517,Mexico,Spanish,19,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue",8,4,skinned knees,chris,b,a,m,,,,,,,,,
8h,517,Mexico,Spanish,19,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue",8,5,bruised leg,tyler,b,c,m,,,,,,,,,
8h,517,Mexico,Spanish,19,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue",8,3,splinter,dominic,b,c,m,,,,,,,,,
8h,517,Mexico,Spanish,19,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue",8,3,bee sting,jacob,b,a,m,,,,,,,,,
8h,517,Mexico,Spanish,19,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue",8,4,paper cut,kendall,b,c,f,,,,,,,,,
8h,517,Mexico,Spanish,19,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue",8,7,broken arm,sarah,b,a,f,,,,,,,,,
8h,517,Mexico,Spanish,19,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue",8,5,soup,wyatt,w,c,m,,,,,,,,,
8h,517,Mexico,Spanish,19,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue",8,4,stomach ache,robert,w,a,m,,,,,,,,,
8h,517,Mexico,Spanish,19,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue",8,5,skinned knees,tara,w,c,f,,,,,,,,,
8h,517,Mexico,Spanish,19,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue",8,3,bruised leg,charlotte,w,a,f,,,,,,,,,
9h,561,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,4,splinter,rachel,w,a,f,,,,,,,,,
9h,561,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,5,bee sting,sydney,w,c,f,,,,,,,,,
9h,561,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,1,paper cut,david,w,a,m,,,,,,,,,
9h,561,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,7,broken arm,kyle,w,c,m,,,,,,,,,
9h,561,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,3,soup,marissa,b,a,f,,,,,,,,,
9h,561,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,4,stomach ache,jessica,b,c,f,,,,,,,,,
9h,561,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,2,skinned knees,chris,b,a,m,,,,,,,,,
9h,561,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,0,bruised leg,tyler,b,c,m,,,,,,,,,
9h,561,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,4,splinter,dominic,b,c,m,,,,,,,,,
9h,561,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,5,bee sting,jacob,b,a,m,,,,,,,,,
9h,561,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,1,paper cut,kendall,b,c,f,,,,,,,,,
9h,561,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,7,broken arm,sarah,b,a,f,,,,,,,,,
9h,561,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,3,soup,wyatt,w,c,m,,,,,,,,,
9h,561,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,4,stomach ache,robert,w,a,m,,,,,,,,,
9h,561,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,4,skinned knees,tara,w,c,f,,,,,,,,,
9h,561,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,0,bruised leg,charlotte,w,a,f,,,,,,,,,
10h,545,Mexico,No,26,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg",8,4,splinter,rachel,w,a,f,,,,,,,,,
10h,545,Mexico,No,26,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg",8,6,bee sting,sydney,w,c,f,,,,,,,,,
10h,545,Mexico,No,26,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg",8,5,paper cut,david,w,a,m,,,,,,,,,
10h,545,Mexico,No,26,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg",8,7,broken arm,kyle,w,c,m,,,,,,,,,
10h,545,Mexico,No,26,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg",8,4,soup,marissa,b,a,f,,,,,,,,,
10h,545,Mexico,No,26,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg",8,4,stomach ache,jessica,b,c,f,,,,,,,,,
10h,545,Mexico,No,26,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg",8,5,skinned knees,chris,b,a,m,,,,,,,,,
10h,545,Mexico,No,26,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg",8,3,bruised leg,tyler,b,c,m,,,,,,,,,
10h,545,Mexico,No,26,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg",8,4,splinter,dominic,b,c,m,,,,,,,,,
10h,545,Mexico,No,26,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg",8,5,bee sting,jacob,b,a,m,,,,,,,,,
10h,545,Mexico,No,26,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg",8,5,paper cut,kendall,b,c,f,,,,,,,,,
10h,545,Mexico,No,26,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg",8,7,broken arm,sarah,b,a,f,,,,,,,,,
10h,545,Mexico,No,26,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg",8,4,soup,wyatt,w,c,m,,,,,,,,,
10h,545,Mexico,No,26,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg",8,3,stomach ache,robert,w,a,m,,,,,,,,,
10h,545,Mexico,No,26,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg",8,6,skinned knees,tara,w,c,f,,,,,,,,,
10h,545,Mexico,No,26,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg",8,4,bruised leg,charlotte,w,a,f,,,,,,,,,
11h,509,Mexico,Spanish,21,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",8,2,splinter,rachel,w,a,f,,,,,,,,,
11h,509,Mexico,Spanish,21,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",8,4,bee sting,sydney,w,c,f,,,,,,,,,
11h,509,Mexico,Spanish,21,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",8,2,paper cut,david,w,a,m,,,,,,,,,
11h,509,Mexico,Spanish,21,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",8,7,broken arm,kyle,w,c,m,,,,,,,,,
11h,509,Mexico,Spanish,21,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",8,4,soup,marissa,b,a,f,,,,,,,,,
11h,509,Mexico,Spanish,21,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",8,3,stomach ache,jessica,b,c,f,,,,,,,,,
11h,509,Mexico,Spanish,21,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",8,6,skinned knees,chris,b,a,m,,,,,,,,,
11h,509,Mexico,Spanish,21,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",8,5,bruised leg,tyler,b,c,m,,,,,,,,,
11h,509,Mexico,Spanish,21,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",8,2,splinter,dominic,b,c,m,,,,,,,,,
11h,509,Mexico,Spanish,21,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",8,3,bee sting,jacob,b,a,m,,,,,,,,,
11h,509,Mexico,Spanish,21,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",8,3,paper cut,kendall,b,c,f,,,,,,,,,
11h,509,Mexico,Spanish,21,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",8,7,broken arm,sarah,b,a,f,,,,,,,,,
11h,509,Mexico,Spanish,21,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",8,4,soup,wyatt,w,c,m,,,,,,,,,
11h,509,Mexico,Spanish,21,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",8,3,stomach ache,robert,w,a,m,,,,,,,,,
11h,509,Mexico,Spanish,21,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",8,5,skinned knees,tara,w,c,f,,,,,,,,,
11h,509,Mexico,Spanish,21,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",8,4,bruised leg,charlotte,w,a,f,,,,,,,,,
12h,596,Portugal,Espanhol ,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,5,splinter,rachel,w,a,f,,,,,,,,,
12h,596,Portugal,Espanhol ,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,1,bee sting,sydney,w,c,f,,,,,,,,,
12h,596,Portugal,Espanhol ,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,3,paper cut,david,w,a,m,,,,,,,,,
12h,596,Portugal,Espanhol ,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,6,broken arm,kyle,w,c,m,,,,,,,,,
12h,596,Portugal,Espanhol ,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,1,soup,marissa,b,a,f,,,,,,,,,
12h,596,Portugal,Espanhol ,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,1,stomach ache,jessica,b,c,f,,,,,,,,,
12h,596,Portugal,Espanhol ,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,2,skinned knees,chris,b,a,m,,,,,,,,,
12h,596,Portugal,Espanhol ,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,3,bruised leg,tyler,b,c,m,,,,,,,,,
12h,596,Portugal,Espanhol ,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,5,splinter,dominic,b,c,m,,,,,,,,,
12h,596,Portugal,Espanhol ,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,2,bee sting,jacob,b,a,m,,,,,,,,,
12h,596,Portugal,Espanhol ,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,2,paper cut,kendall,b,c,f,,,,,,,,,
12h,596,Portugal,Espanhol ,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,4,broken arm,sarah,b,a,f,,,,,,,,,
12h,596,Portugal,Espanhol ,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,2,soup,wyatt,w,c,m,,,,,,,,,
12h,596,Portugal,Espanhol ,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,0,stomach ache,robert,w,a,m,,,,,,,,,
12h,596,Portugal,Espanhol ,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,2,skinned knees,tara,w,c,f,,,,,,,,,
12h,596,Portugal,Espanhol ,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,1,bruised leg,charlotte,w,a,f,,,,,,,,,
13h,553,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,1,splinter,rachel,w,a,f,,,,,,,,,
13h,553,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,2,bee sting,sydney,w,c,f,,,,,,,,,
13h,553,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,1,paper cut,david,w,a,m,,,,,,,,,
13h,553,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,6,broken arm,kyle,w,c,m,,,,,,,,,
13h,553,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,2,soup,marissa,b,a,f,,,,,,,,,
13h,553,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,2,stomach ache,jessica,b,c,f,,,,,,,,,
13h,553,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,4,skinned knees,chris,b,a,m,,,,,,,,,
13h,553,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,0,bruised leg,tyler,b,c,m,,,,,,,,,
13h,553,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,1,splinter,dominic,b,c,m,,,,,,,,,
13h,553,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,2,bee sting,jacob,b,a,m,,,,,,,,,
13h,553,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,1,paper cut,kendall,b,c,f,,,,,,,,,
13h,553,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,6,broken arm,sarah,b,a,f,,,,,,,,,
13h,553,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,3,soup,wyatt,w,c,m,,,,,,,,,
13h,553,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,1,stomach ache,robert,w,a,m,,,,,,,,,
13h,553,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,4,skinned knees,tara,w,c,f,,,,,,,,,
13h,553,Italy,Italian,25,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",8,0,bruised leg,charlotte,w,a,f,,,,,,,,,
14h,663,México,español,41,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter",8,0,splinter,rachel,w,a,f,,,,,,,,,
14h,663,México,español,41,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter",8,7,bee sting,sydney,w,c,f,,,,,,,,,
14h,663,México,español,41,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter",8,1,paper cut,david,w,a,m,,,,,,,,,
14h,663,México,español,41,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter",8,7,broken arm,kyle,w,c,m,,,,,,,,,
14h,663,México,español,41,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter",8,1,soup,marissa,b,a,f,,,,,,,,,
14h,663,México,español,41,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter",8,3,stomach ache,jessica,b,c,f,,,,,,,,,
14h,663,México,español,41,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter",8,5,skinned knees,chris,b,a,m,,,,,,,,,
14h,663,México,español,41,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter",8,7,bruised leg,tyler,b,c,m,,,,,,,,,
14h,663,México,español,41,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter",8,1,splinter,dominic,b,c,m,,,,,,,,,
14h,663,México,español,41,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter",8,6,bee sting,jacob,b,a,m,,,,,,,,,
14h,663,México,español,41,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter",8,2,paper cut,kendall,b,c,f,,,,,,,,,
14h,663,México,español,41,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter",8,7,broken arm,sarah,b,a,f,,,,,,,,,
14h,663,México,español,41,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter",8,5,soup,wyatt,w,c,m,,,,,,,,,
14h,663,México,español,41,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter",8,3,stomach ache,robert,w,a,m,,,,,,,,,
14h,663,México,español,41,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter",8,5,skinned knees,tara,w,c,f,,,,,,,,,
14h,663,México,español,41,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter",8,5,bruised leg,charlotte,w,a,f,,,,,,,,,
15h,571,South Africa ,"Isizulu, Afikaans ",26,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",8,6,splinter,rachel,w,a,f,,,,,,,,,
15h,571,South Africa ,"Isizulu, Afikaans ",26,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",8,7,bee sting,sydney,w,c,f,,,,,,,,,
15h,571,South Africa ,"Isizulu, Afikaans ",26,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",8,4,paper cut,david,w,a,m,,,,,,,,,
15h,571,South Africa ,"Isizulu, Afikaans ",26,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",8,7,broken arm,kyle,w,c,m,,,,,,,,,
15h,571,South Africa ,"Isizulu, Afikaans ",26,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",8,6,soup,marissa,b,a,f,,,,,,,,,
15h,571,South Africa ,"Isizulu, Afikaans ",26,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",8,6,stomach ache,jessica,b,c,f,,,,,,,,,
15h,571,South Africa ,"Isizulu, Afikaans ",26,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",8,6,skinned knees,chris,b,a,m,,,,,,,,,
15h,571,South Africa ,"Isizulu, Afikaans ",26,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",8,7,bruised leg,tyler,b,c,m,,,,,,,,,
15h,571,South Africa ,"Isizulu, Afikaans ",26,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",8,6,splinter,dominic,b,c,m,,,,,,,,,
15h,571,South Africa ,"Isizulu, Afikaans ",26,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",8,7,bee sting,jacob,b,a,m,,,,,,,,,
15h,571,South Africa ,"Isizulu, Afikaans ",26,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",8,5,paper cut,kendall,b,c,f,,,,,,,,,
15h,571,South Africa ,"Isizulu, Afikaans ",26,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",8,7,broken arm,sarah,b,a,f,,,,,,,,,
